"","adrenocortical","cabeza cuello","cerebro","cervical","colangiocarcinoma","colon","esófago","estómago","hígado","leucemia","linfoma células B","mama","mesotelioma","ovario","páncreas","paraganglioma","piel","próstata","pulmón","riñón","sarcoma","testículos","timoma","tiroides","útero","úvea","vejiga","MeanDecreaseAccuracy","MeanDecreaseGini"
"ENSG00000101213",0.00548945533924526,0.00413453213453214,0.00145002319109462,6.37755102040817e-05,0.00130714820893392,0.00702502061430633,0.00100633097061668,0.00223295454545454,-0.000291932274075131,0.000135836385836386,0.000916151309008452,0.00225414466485895,0.00162697421625993,1.15315356911996e-05,0.00298560169988741,6.41025641025641e-05,0.000218679138321995,0.000809747791890649,0.00196972005585451,0.0012571892393321,0.00244527694527695,0.00348885498255246,0.00241554080839795,0.00593370121941551,0.000560737873237873,0.00157452753828804,0.00329718892218892,0.00203491938041538,0.763589459363206
"ENSG00000239389",0.000124458874458874,0.000676406926406926,-4.70957613814757e-05,-7.93650793650794e-05,-5.49450549450549e-05,0.000397959183673469,9.41558441558442e-05,0.000408686551543694,0.00017547928262214,0.000119047619047619,0.000142857142857143,0,0.000718073593073593,-0.000201821987536273,0.000101010101010101,0.000285714285714286,7.93650793650793e-06,-7.14285714285714e-05,0.000411723780421259,1.53061224489796e-05,0.00041017316017316,0.000103785103785104,0.000153061224489796,0.00056141477570049,-0.000148809523809524,0,-0.000107142857142857,0.000160674830277246,0.248639434004381
"ENSG00000138308",0.00110621025799597,0.000639180264180264,0.00061595547309833,0.00133055833055833,0.00177784517070231,0.000410405071119357,0.00056035631035631,-3.61424289995718e-05,0.0346716279751994,0.000422248386534101,0.000958682190825048,0.00135783759890903,0.00068649802578374,0.00136783454640598,0.0013812358276644,0.000477751706743303,0.000397091004233861,0.00126091368948512,0.00234100225171654,0.000359570984570985,0.000916365380651095,0.000795518965161822,0.00150959358102215,0.00528872318158032,0.00124207142064285,0.000991865277579563,0.000730290542790543,0.00224416296837422,1.59706242916071
"ENSG00000069764",0.000512820512820513,-4.99341927913357e-05,0.000214285714285714,0.000121121933621934,0.000285910518053375,0.00182068130282416,0.000505746237889095,0.00100760945403803,0.000317769532055246,0.00018140589569161,3.45804988662132e-05,0.000342015127729413,0.000596938775510204,4.30839002267574e-05,0.00345363168577454,0,0.000484126984126984,0.000636982065553494,0.00113606124267889,0.000755952380952381,0.000114468864468864,0.00093382609454038,0.000861961451247165,1.39146567717996e-05,0.000351448155019584,8.92857142857143e-05,0.000514172335600907,0.000531032216067144,0.420098525122144
"ENSG00000175093",0.000140873015873016,0.000318877551020408,0.00183531746031746,-0.000102873317159031,0.000464594928880643,7.137703566275e-06,0.000937467294610152,0.000646771878914736,0.000634532134532134,6.49350649350649e-05,0.000779264386407243,0.00054491341991342,0.000385229849515564,7.14285714285714e-05,0.00145879715522573,0.00152680652680653,0.00133232838589981,0.000971687043115615,0.000242939600082457,-0.000199404761904762,0.00221424408924409,0.00248975231118088,0.000352040816326531,5.95238095238095e-05,0.000183390022675737,0.000574794253365682,-0.00018452380952381,0.000652788385283633,0.535353846168152
"ENSG00000197977",0.000594867434153148,0.000401015651015651,0.000267316017316017,0.000319826007326007,0.00163392486794742,0.00113414759843331,0.000525060257203114,0.00122247197247197,0.00610178016428016,0.000207792207792208,0.000645604395604396,0.000782821345321345,0.000567279942279942,0.00161488907917479,0.00159483373769088,0.000423451548451548,0.000714829521552211,0.00233606472892187,0.000208049886621315,0.000382395382395382,-9.23778602350031e-05,0.000668280132565847,0.00033966033966034,0.000971861471861472,9.62410605267748e-05,0.000434815184815185,0.000387695637695638,0.000918045420926427,0.709214398597056
"ENSG00000170561",0.00038961038961039,0.0018335434406863,-1.19047619047619e-05,-0.000673742923742924,1.09384662956092e-05,-0.000571196660482375,0.0017552824159967,-4.79282622139765e-05,0.000183982683982684,0.00032967032967033,0.000238095238095238,0.0025750876108019,0.000209165834165834,0.00514999088213374,0.000508812615955473,0.000339105339105339,0.00107616589759447,0.00266134163455592,0.000402262420119563,0.000411616161616162,0.00023191094619666,0.000285485347985348,0.000952672327672328,-0.000178339517625232,0.000745540174111603,0.000774427952999382,0.000185966810966811,0.00073163198958381,0.676303409152862
"ENSG00000189410",0.000286838161838162,0.000376365697794269,0.000679212943918826,1.98412698412698e-05,2.06043956043956e-05,-3.76574872373192e-05,-4.70006184291898e-05,0.00023191094619666,0.000218253968253968,0.000284715284715285,0.00118524332810047,0.0030389697254193,0.00021109842538414,0.000702970931962529,0.000314316635745207,-7.53710575139147e-05,0.00066348433312719,0.000317795299938157,0.00030952380952381,0.000976757369614513,0.000274725274725275,0.00125589093446236,0.00257175364318221,0.000337301587301587,0.00101791958041958,0.00102930402930403,0.00030501443001443,0.00061174398164947,0.520235560233771
"ENSG00000106483",0.000639764996907854,0.000136363636363636,-7.93650793650794e-05,-1.98412698412699e-06,-0.00026530612244898,6.14385614385614e-05,-0.000204081632653061,5.86734693877551e-05,5.10204081632653e-05,0.00016156462585034,-6.4935064935065e-06,0.000178571428571429,0.00134618357832644,-0.000157972279821019,0.00176602564102564,0.000124458874458874,5.95238095238095e-05,6.49350649350649e-05,0,0.000214285714285714,-0.000246572871572872,0.000170634920634921,0,7.93650793650794e-05,8.55572998430141e-05,0.00136438561438561,0.000102040816326531,0.000203978674587911,0.278404875421101
"ENSG00000137747",0.000858874260659975,0.0016448630734345,0.00118722943722944,0.000344017094017094,2.60770975056689e-05,0.00126132002917717,0.000304164089878376,0.000871062469276755,0.000256562881562882,0.000624716553287982,0.0015508103008103,0.00164517625231911,0.0035178040913335,7.03463203463204e-05,0.00151994533244533,0.00102380952380952,0.000115646258503401,0.000963915053200767,0.00179143079143079,0.00104631876060448,-0.000209415584415584,0.000160714285714286,0.000117604617604618,0.00016156462585034,7.73036487322201e-06,-2.46420246420246e-05,7.42115027829314e-06,0.000804842811447986,0.573347090699105
"ENSG00000164488",0,-0.000318027210884354,0.000322047000618429,-1.78571428571428e-05,0.000249884044526902,0.000216269841269841,0.000104875283446712,0.000514515246658104,0.000571428571428571,0.00408116883116883,0.000472222222222222,0.000905741084312513,0,-2.3294166151309e-05,0.000403079063793349,0.0003997113997114,8.63095238095238e-05,0.000489332096474954,-0.000205941875584733,-7.93650793650794e-05,0.000712301587301587,0.000985850750556633,0.000577672327672328,0.00010989010989011,0.00028812358276644,0.000605867346938776,0.000460557299843014,0.000450849766339215,0.475179899640509
"ENSG00000203995",0.00057182103610675,-0.000458392797678512,0.000189393939393939,0.000917524935382078,0.00127221191506906,0.00373759573759574,-0.000152961126175412,0.000531470513613371,0.000319184083889966,0.000256759113901971,-0.000368158627087199,0.0019340996305282,9.12698412698413e-05,0.00110863739435168,0.00716887279387279,0.000254329004329004,0.000747121925693354,0.00095539381253667,0.00115399877899878,0.000491429905295451,-0.000108225108225108,0.00388511389404246,4.63256981114124e-05,0.0022232905982906,3.23565323565323e-05,0.00105268261150614,0.000611489700775415,0.00102602758532598,0.780931273171645
"ENSG00000204128",0.00125088928345231,0.00178348833705977,0.00655055460412603,0.000139542996685854,0.00434482580911152,0.00121218067646639,0.00055128601557173,0.00173192878550021,0.0119199134199134,0.00048976023976024,0.00159871180406895,5.16675784532928e-05,0.0012871681889539,0.00122508642151499,0.00208721437292866,0.000876992055563484,0.000702036059178916,0.00251371300268359,0.000587749552035266,0.00184993577850721,0.000793767740196312,0.0010879279450708,0.00341413150341722,0.0017953157953158,0.000303880643166357,0.00082114570770033,0.000570473177616035,0.00189673339539295,1.23091622520536
"ENSG00000176490",0.00024860853432282,0.00104802865202025,0.00453504828504829,0.000116238919810348,0.000966259930545645,0.00144704997383569,0.00031500444000444,0.000717426714275454,0.00143419675562533,0.00262239546168118,0.00200185785269819,0.00105336528550814,0.00195472582972583,0.000697374054516912,0.00127356770213913,0.00151395231752375,0.00818619971298543,0.00048962148962149,0.000755859220144935,0.000959209441352298,-0.000133155534941249,0.00181668191752225,0.00240346161774733,0.00105770944741533,0.0010032289139432,0.0133324595572495,0.00105523345701917,0.00197460346339843,0.953587843780208
"ENSG00000170214",0.000507756132756133,-2.38095238095238e-05,0.000393475572047001,0.000283359497645212,6.34920634920635e-05,0.00107101925851926,-8.92857142857143e-05,-1.15440115440115e-05,0.000144557823129252,0.00242324342324342,0.00038638147566719,0.000130952380952381,6.49350649350649e-05,0.000268689643689644,0.000173469387755102,0.00019047619047619,-0.000287157287157287,0.000447330447330447,-2.38095238095238e-05,0.000714285714285714,0.000166666666666667,0.000173992673992674,0.000461167800453515,0.00172222222222222,0.000181122448979592,0.000108516483516484,0.000929962894248609,0.000397075830253551,0.379638574616103
"ENSG00000148488",0.00117383923266276,0.000205833848690992,3.56191427619999e-05,-0.000270179225536368,0.000123299319727891,-0.000613945578231292,0.000304048134405277,0.000129037629037629,0.00033158904587476,0.00334202054947853,0.00263812972741544,0.00321018663875807,0.000855042774685632,0.000312293856936714,0.000795952063809207,0.000142857142857143,0.00371480107194393,0.000934815184815185,7.86707027308532e-05,-1.24458874458874e-05,0.00100910399124685,0.000796937189794333,0.00137306740878169,0.000112554112554113,0.00046285064142207,0.000710935889507318,0.00135956801135373,0.000888721278221944,0.823619879120368
"ENSG00000164379",0.00355040990755277,0.00170638785817357,0.000227092352092352,0.000636623996918114,0.000319264069264069,0.000179288382019474,0.00147786498049103,0.00550622195265052,8.25444396872968e-05,0.000432900432900433,0.00191705318491033,0.00351191070833928,0.00107601525458668,0.002200869566941,0.0018808572380001,0.000706349206349206,0.000541430791430791,0.000805370225013082,0.00138377991056562,0.000535377321091607,0.00013638147566719,0.000878401360544218,2.97619047619048e-05,0.00305919972884259,0.00119886194571069,0.000447588126159555,0.00125844988344988,0.00129750883352451,0.798777285159029
"ENSG00000197360",-8.92857142857143e-05,-0.000126599590885305,-3.8265306122449e-05,0.000124458874458874,0.000618326118326118,0.000660348579991437,-0.000144230769230769,-0.000105540293040293,0.000247431140288283,0.000214285714285714,0.000564033189033189,-0.000181972789115646,-9.0702947845805e-05,0.00107089834768406,0.000244897959183673,-6.49350649350649e-05,0.000253808691308691,5.95238095238095e-05,7.09052851909995e-05,-2.33426704014939e-06,0.00010688517831375,0.00447001201412966,0.000312670172964291,0.00147263450834879,-0.000238574917146346,-0.000285714285714286,-0.000376984126984127,0.000306388376230006,0.462333246579562
"ENSG00000143627",0.0010874151525412,0.000562536669679527,0.000928619000047572,0.000343795093795094,0.00387916227096899,0.0019504612451041,0.000194805194805195,0.000178502053502054,0.0196851838637553,0.00131062389990961,0.00149862439148153,0.000618470814899386,0.000492507492507493,0.0016120387548959,0.00109206864564007,0.000280790637933495,0.00233235485336326,0.00066017316017316,0.000767573696145125,0.00271680490377969,0.000299397031539889,0.00164014189591921,0.0016200555396984,0.00102795815295815,0.000634920634920635,0.000675749845392703,0.000999742321170892,0.00171033160529672,1.27755645222903
"ENSG00000168447",6.49350649350649e-05,7.14285714285714e-05,0,0.000532665746951461,0.00135719439290868,0.00011027861027861,0.000172291993720565,0.000156789638932496,0.000413033395176252,0.000119047619047619,-0.000142857142857143,0.000306972789115646,0.000951015254586683,0.000971576043004614,0.00122196454339311,0.000158730158730159,0.000440149136577708,0.000169413919413919,0.00386150357578929,1.19047619047619e-05,8.76108018965161e-06,0.000213744588744589,0.000170068027210884,-7.93650793650793e-06,0.000513682745825603,0,0.00167689453403739,0.000479954773936255,0.499019772690823
"ENSG00000170837",0.000130385487528345,0.0014745670995671,1.54012654012654e-05,0.000225579975579976,-0.000142857142857143,0.0019762321012321,0.000437881562881563,0.000241996798719488,0.000535714285714286,0.000130952380952381,0.00144006390434962,0.00025626159554731,-2.04081632653061e-05,0.00155660014588586,0.000389307121449979,-5.16917293233083e-05,0.000198652537938252,0.000380411255411255,0.000581709956709957,0.000291666666666667,-5.95238095238095e-05,5.08023722309437e-05,2.83446712018141e-05,0.00299289004646148,5.82919065061922e-05,0.00012987012987013,-1.11158682587254e-05,0.000478450303866617,0.440243519152725
"ENSG00000118898",3.40136054421769e-05,0.00114574314574315,0.000340213358070501,0.000574314574314574,0.000872714587000301,0.0011762136672851,0.000408730158730159,0.000311765615337044,-0.000135745207173779,0.000542473399616257,0.00517604022961166,0.00118791001248984,0.000969344147915576,0.00111954018204018,0.00151479869337012,0.0016724802974803,-2.18253968253968e-05,0.00126362922791494,0.00129068212366532,0.00059923211708926,-0.000338203463203463,0.000240602651316937,-3.79560915275201e-05,0.00104173336001067,0.000375541125541125,0.00181140288283145,0.000537379287379288,0.00091735541686883,0.624696165323171
"ENSG00000077279",0.00143032364460936,0.000126050420168067,0.00507718868433154,0.000379578754578755,0.000358585858585859,0.000303030303030303,-0.000225129037629038,0.000176827141112855,-9.12698412698413e-05,0.000393689643689644,0.000364468864468864,2.09235209235209e-05,0.000128942486085343,0.00116553287981859,0.00083843537414966,0.00528477078477079,-5.49450549450549e-05,0.00026530612244898,0.000420068027210884,0.000150880865166579,-0.000135487528344671,0.000891182230467945,0.000475108225108225,0.000915945165945166,-7.14285714285714e-05,0.000624405356548214,0.000257936507936508,0.00074180944812537,0.524768996492497
"ENSG00000198300",0.0180332009260581,0.000501777983920841,0.0015389689675404,0.000510443921158207,0.000882377543091829,0.00132342062699206,0.000923314780457637,0.000333333333333333,-4.36071864643293e-05,0.000384645116787974,0.00186789599289599,0.000345315398886827,0.000711193568336425,0.000588064713064713,0.00123377416234559,0.00233446315589173,0.000643749108034822,0.000966734246146011,0.000279220779220779,0.000602022977022977,0.000474257884972171,0.00281026711383854,0.00116021280306995,0.00151874910803482,0.000390125747268604,0.000564778475492761,0.000282650880865167,0.0014819950207088,1.02770065254163
"ENSG00000101680",0.00158753647146504,0.000621846407560693,0.00217199070770499,-5.49450549450549e-05,0,-3.57142857142857e-05,0.000369897959183674,-0.000189909297052154,0.00225376805733949,0.00695367826617827,0.00380146738182452,0.000421681493110064,0.00249126468769326,5.05952380952381e-05,0.000563471542463139,0.00274896631146631,0.00285072793686239,0.000606002184949553,-8.14185814185814e-05,0.000773551844980416,0.00105911152339724,0.00143320964749536,0.000300711193568336,0.000323842823842824,0.000290584415584416,0.000419124526267383,7.28715728715729e-05,0.00121783627931556,0.827012737477289
"ENSG00000257335",-5.49450549450549e-05,0.000102564102564103,7.93650793650793e-06,0.000486471861471861,0,0.000610904968047825,0.000400793650793651,0.000186028257456829,-1.39146567717996e-05,0.00115847247990105,0.00108142907512655,0.000124458874458874,4.76190476190476e-05,-6.4935064935065e-06,0,0.000166975881261596,0.000677489177489178,0.000275510204081633,-8.92857142857143e-05,0.000523809523809524,0.000454906204906205,0.000897175536881419,5.4421768707483e-05,8.92857142857143e-05,1.23556998556999e-05,0.000595009157509157,6.48656898656899e-05,0.000280994169150971,0.349633110394795
"ENSG00000143365",0.000283862379450615,0.00117544360401503,0.0019580241187384,0.000358356920856921,0.000482295482295482,0.000636738261738262,0.000413530913530914,0.000299551638837353,0.00209405673691388,0.00119351680065966,0.00208652062223491,0.000280944545650428,0.000468887555022009,0.000243506493506494,0.00139246864246864,0.000891594516594517,0.000935361557210297,0.00126155590441305,0.000728937728937729,0.00123015873015873,0.00211733405483406,0.0018427207712922,0.00111998319141176,0.00155952380952381,0.000701203558346415,-2.58372579801151e-05,-8.60805860805861e-05,0.000952803918797092,0.584488442283575
"ENSG00000109265",0.00138225365903937,0.000546794475365904,0.00135285547785548,0.00055999555999556,0.000115388579674294,0.000123415275200989,9.29625929625929e-05,0.00194037113679971,0.000886363636363636,0.000164835164835165,0.00039662222697937,0.000156153370439085,0.000208006279434851,0.000597735597735598,0.00132967032967033,-5.95238095238095e-05,0.000840659340659341,9.52380952380952e-05,0.000712451239236954,0.000188543599257885,-6.4935064935065e-06,0.000483895073180788,0.00215896999825571,0.000612244897959184,0.000431972789115646,0.00232023333809048,0.000816986584843728,0.000681945564253567,0.474352873961072
"ENSG00000149418",0.00477244184387042,0.00386795464106389,0.00280046441653584,0.00192073799216656,0.00181097077525649,0.00634918058132344,0.00115128918700347,0.00112202480059623,0.000230132962275819,0.00118707879422165,0.00118288259359688,0.00148478505621363,0.000275422989708704,0.00232793496186353,0.00214781052281052,0.00450550639836354,0.00195569626451979,0.00353160430839002,0.00146587143015714,0.000291048237476809,0.00254643372500515,0.00210978505621363,0.000461088514659943,0.00248062354312354,0.00157716489859347,0.00709419350490779,0.000491221080506795,0.00221811857122266,0.904367425035103
"ENSG00000066248",0.000104617604617605,2.97619047619048e-05,0.000136904761904762,0.000130952380952381,0.0023854181532753,0.00191721758633523,2.76360544217687e-05,-0.000303545660688518,0.00267995892995893,0.00204081632653061,-5.91736694677871e-05,0.000552394034536892,0.000353396603396603,0.000377816627816628,0.00123815668458526,-0.00010989010989011,0.000288600288600289,0.000470779220779221,0.000159704382918669,0.00026533189033189,0.000520768913626057,0.000993391529105815,0.000253427128427128,0.000229591836734694,-0.000277777777777778,0.000183982683982684,0.000178571428571429,0.000533611344963241,0.477572646602175
"ENSG00000155761",0.000314273028558743,0.000939477189477189,0.000102040816326531,0.000691713048855906,0.000408918462489891,0.00200126460840747,0.000567431576360148,-0.00028787383251669,0.00215761619333048,1.03021978021978e-05,0.00185501700680272,0.00029096300524872,0.0011202071737786,0.00114586009228866,0.00156660847383979,0.000450680272108844,0.000608044733044733,0.00111070972678116,0.00111517252588681,0.00123663101604278,-8.47763347763348e-05,0.000491674991674992,0.00375191871620443,0.00127197802197802,0.000417154274297131,0.000175028344671202,0.000233472876330019,0.00087939168248028,0.577287155697172
"ENSG00000126218",5.99747474747476e-05,4.19144347715777e-05,0.00152528622171479,0.000471371882086168,0.00163686710115282,0.000738594738594739,0.000915468460111317,4.24297924297924e-05,0.0266483932733933,0.00239048154226726,0.00048049371263657,0.000865362811791383,0.000450121307264164,0.000442300754800755,0.00195196866625438,0.00227846756418185,0.000595598845598846,0.000475649350649351,0.000812366205223348,0.000398381380524238,2.0717377860235e-05,0.000892599464028035,0.00176298701298701,0.00110241544170116,7.99498120926692e-05,0.000776391528271228,0.000551719114219114,0.00170710234257458,1.28925912058747
"ENSG00000101463",-0.000279761904761905,-0.000533799533799534,0.00199025974025974,0.00143278745064459,0.000113971346114203,0.000105519480519481,5.02473716759429e-06,8.5549371263657e-06,0.000379164486307343,0.00136507936507937,6.49350649350649e-05,4.45011337868481e-05,-0.000345547309833024,0.00267573597037883,0.000770681699253128,0.000108585858585859,4.64416535845107e-05,0.000410714285714286,-5.41125541125543e-06,0.000228105228105228,-9.3279736136879e-05,0.000268784786641929,0.000287087912087912,0.000150793650793651,-0.000185515873015873,0.00101113172541744,0.000723363937649652,0.000418201480561401,0.509984985638833
"ENSG00000172346",0.00251080863580864,0.000549938157081014,0.000483516483516483,0.000300054112554113,0.000152639027639028,-5.49450549450549e-05,-6.49350649350649e-05,-2.43506493506493e-05,0.00016017316017316,0.000198863636363636,0.00038240331097474,0.000223098330241187,0.00179064189778475,2.04081632653061e-05,5.95238095238095e-05,0,0.00173441835941836,0.000563186813186813,3.9390756302521e-05,0.000688131313131313,5.23603380746238e-05,0.000365929705215419,0.00179638218923933,0.000670634920634921,0.000391491445062874,3.88896817468246e-05,2.38095238095238e-05,0.000495675334576606,0.459478709139888
"ENSG00000168453",0.000731962481962482,0.00223940601881778,0.000186507936507936,0.00184559884559885,0.000160147392290249,0.00193851089386804,0.00212256522655682,0.000853624550053122,0.000497835497835498,0.0023675431711146,0.00170679717108289,0.000319125319125319,0.000214355089355089,0.00117965367965368,-6.71431742860314e-05,0.000464285714285714,0.00127634792108476,0.000389324960753532,0.00213349844599845,0.00166907100835672,-1.58730158730159e-05,0.000638842308485166,0.000592383806669521,0.000796398046398046,0.000762196137196137,0.00122980987266702,-0.000141465677179963,0.000973401045339121,0.725942839370066
"ENSG00000136297",0.0024269041532697,0.000594465058750773,0.025196027245397,0.00057034632034632,0.000727040816326531,0.000477066584209441,0.00042489454989455,0.000312925170068027,0.00133792001649144,0.000588391766963196,0.000860351949637664,0.000209750566893424,0.000662234590806019,0.000650214164920047,0.000295093795093795,-2.49750249750245e-07,0.00044999444999445,0.000301587301587302,0.000406985871271586,0.000758580705009276,0.0010642809571381,0.000874458874458875,0.000139404246547104,0.000930215909207506,2.49433106575964e-05,0.00123091491841492,0.000309266130694702,0.00146347613727064,1.02687149994954
"ENSG00000166448",-0.000114486703772418,0.00199143614322186,7.79220779220779e-05,0.000240860330146044,-0.000164656771799629,0.00235136193171907,-3.03030303030303e-05,-4.23669467787115e-05,0.000654761904761905,7.6007326007326e-05,0.000422910422910423,0.000583555333555334,0.000102040816326531,0.000101216244073387,0.000965419501133787,0.00759597347097347,0.0020232683982684,0.00032034632034632,0.000778086992372707,0.000915877656423875,0.0010559916274202,0.000501744287458573,0.000229076479076479,-1.44300144300144e-05,0.000233629465772323,0.00013721694971695,5.56457431457431e-05,0.000776952395784981,0.744499284491519
"ENSG00000109819",2.09314495028781e-05,0.00034157905586477,0.000269016697588126,0.000104831676260248,0.000585858585858586,0.00064172335600907,0.000867646242646243,0.000138845281702425,-5.95238095238095e-05,-1.78571428571429e-05,0.00346835703978561,0.000471389721389721,0.000695970695970696,0.00115770241663099,0.000185064935064935,0.000142857142857143,0.000159039373325088,0.000303030303030303,5.42542774685632e-05,0.00135219344147916,0.00074941526727241,0.000400670757813615,0.000807496075353218,0.00030128601557173,0.000563332500832501,5.49450549450549e-05,0.00274449161949162,0.000610996061428654,0.591466910264243
"ENSG00000075340",0.000277210884353741,0.000308441558441558,0.00150375021803593,-0.000143424036281179,3.65467865467865e-05,0.000784743034743035,0.000291125541125541,-0.000152561024409764,0.000457944832944833,0.000412414965986394,6.65227629513344e-05,0.00101677489177489,0.00145400234685949,0.000389986997129854,6.49350649350649e-05,0.00202896613190731,0.000374149659863945,2.08333333333333e-05,0.000256854256854257,0,0.0007531179138322,0.00342165601671904,0,0.000282738095238095,0.00028191649620221,0.000146683673469388,-0.000424342814048696,0.000530584315617124,0.455498396533034
"ENSG00000100557",0.00132467532467532,0.00142469633541062,0.00120636506350792,0.00085746991104134,0.0196593495789924,0.00101278086992373,0.000599835680192823,-0.000126012876012876,0.00782813813170956,0.000737539246467818,0.0020845424416853,0.00239757861186433,0.00224085041942185,0.00337309218559218,0.0141191685298828,0.000524289202860631,0.00127950521700522,0.00181282932753521,0.00116952557614875,0.0195221821828965,0.000953540507111935,0.00248862872654889,0.00189219015111872,0.00191566766566767,8.46990311276027e-05,0.000841604823747681,-0.000265233774162345,0.00324482604189071,1.37008421109135
"ENSG00000180730",0.00082032055246341,0.000279195011337868,0.000299744897959184,9.58485958485958e-05,-2.03308596165739e-05,0.00010655019583591,8.47763347763348e-05,-2.31990231990232e-05,0.000502136752136752,0.000341269841269841,0.000126373626373626,0.000327380952380952,5.80808080808081e-05,-4.25170068027211e-05,0.00172115384615385,0,0.000662601287601288,0,6.53545800604624e-05,0.000180555555555556,0.000150474525474525,9.31531703590527e-05,0.00171519849198421,0.00437583844726702,2.52525252525252e-05,0.000696941946941947,-9.83044733044733e-05,0.00044404870267508,0.451896487329084
"ENSG00000163202",0.0011227145870003,0.0099226235948925,0.000918099757385472,-0.000132722436293865,0.000371572871572872,0.000943671407957122,-0.000404144466644467,0.000158660783660784,0.000351997209140066,0.000402752009894867,0.000123325087610802,0.000311224489795918,0.000494200244200244,0.000610791985791986,0.000497191300762729,0.00035095856524428,0.00242435342435342,0.000155187074829932,0.000154877860235003,0.000608634712626309,0.000496753246753247,0.00386698717948718,0.00037672644815502,0.000434815184815185,3.87420119562977e-05,0.00114989177489177,-0.000392512249655107,0.000904808307634952,0.9306197281519
"ENSG00000115468",0.00124174436674437,0.00147837876409305,0.000106551594996973,0.000427197802197802,0.000881439988582846,0.0018870781995782,0.000378475982467579,0.000485781375487258,0.000789742004027718,0.00976594635523207,0.00135042536828251,0.0108328179756751,0.000259788414200179,0.0012248901891759,0.00119865749330035,0.00131426176163018,-0.000275429927215641,0.000547077922077922,0.000609233028875886,0.0016264185161244,0.000522941344369916,0.00109138113287273,0.00152238237952524,0.00135323406751978,0.00102908401122687,0.0340318223443223,0.000410464535464535,0.00280754588954698,2.01235182688121
"ENSG00000188803",3.60235003092146e-05,7.28609625668449e-05,0.00241519591519592,0.00038507326007326,0.000452398791684506,-0.000273446791303934,-0.000247448979591837,-0.000150030525030525,0.00064520202020202,0.00126314162028448,0.000808464644599098,0.00152164070756508,4.04456654456655e-05,0.00103223562152134,0.000788965586234494,0.000102040816326531,0.000104669140383426,0.00421542148327863,1.44993894993895e-05,-3.40136054421769e-06,-0.000469155844155844,0.000854669140383426,0.00165020891806606,0.00101369067440496,-6.95138195138195e-05,0.000446755625327054,0.000696170892599464,0.000652283515101352,0.55357338498586
"ENSG00000248329",0.000646686646686647,0.000963958660387232,0.000241496598639456,0.000428048142333857,-8.27922077922078e-05,-6.49350649350649e-05,0.000234887136672851,0.00017038517038517,-5.95238095238095e-05,0,-1.44300144300144e-05,0.000196145124716553,0.000226499690785405,0.000307204700061843,-6.34920634920635e-05,0.000280790637933495,0.000369949494949495,0.00055952380952381,0.000229886185243328,7.93650793650794e-05,-0.000217032967032967,0.00151700680272109,-0.000178571428571429,5.18529089957661e-05,1.78313749742321e-05,0.000833333333333333,0.000409580498866213,0.000272803811740278,0.359078547962072
"ENSG00000160183",0.000334224598930481,0.000681838994338994,0.000674825174825175,0.000359057609057609,0.000666178433095726,-0.000169104704818991,0.000349523492380635,0.000268408878702996,0.000205738705738706,0.000320037105751391,-0.000138932496075353,8.52480852480853e-05,0.00285057799343514,0.00532604498675927,0.00265569071451424,0.00122374847374847,0.000815790651925106,0.000349206349206349,0.00016156462585034,0.000130385487528345,0.0011101319315605,0.000904999762142619,0.000897353638425067,0.00055640589569161,-0.000364546459609485,0.000400543900543901,0.000531187066901353,0.000741462342490902,0.610987288402465
"ENSG00000131094",0.000516182230467945,0.00182369148125451,0.00186349364920793,0.000453772418058132,8.79120879120879e-05,0.0015342970521542,0.00074268192125335,-4.36507936507937e-05,1.83982683982684e-05,0.000511904761904762,0.00102705627705628,0.000142857142857143,2.38095238095238e-05,0.000299145299145299,7.93650793650794e-05,0.000919705294705295,-0.000223665223665224,0.000525793650793651,0.000566326530612245,0.000178571428571429,0.000459853638425067,-9.77891156462585e-05,6.82204700061843e-05,0,0.000144300144300144,0.00015546218487395,-4.22771672771673e-05,0.000419978415948245,0.477284138980905
"ENSG00000187323",0.000223665223665224,-0.000102022977022977,0.00484749179392036,0.000177365293436722,0.000238095238095238,0.000240880443086325,-3.92910660767804e-05,5.10204081632653e-05,-0.000116921768707483,-5.10204081632653e-05,4.46428571428571e-05,-3.71057513914657e-05,0.00025,-7.14285714285714e-05,0.000352945665445665,2.3714380857238e-05,0.000415311870669014,0,0.00200101089386804,0.000199829931972789,3.25963718820862e-05,0.000884230848516563,-8.92857142857143e-05,-7.6530612244898e-05,-8.84353741496599e-05,0.000746907854050711,0.000528257456828885,0.000395494400386042,0.540861849996629
"ENSG00000103316",0,0.000556112538255395,0.000219155844155844,7.73631130773988e-05,0.000379303236446094,0.00138642310070881,0.000112100201385916,0.000306130377558949,0.000666666666666667,0.000781539888682746,0.000150162337662338,0.000102564102564103,0.000604875283446712,0.00167270801094331,0.000523809523809524,0.000541862899005756,-0.000176638837353123,0.0022544043258329,0.000929338518624233,0.00294306090734662,6.49350649350649e-05,0.00351634534932854,0.000773886827458256,0.00282814407814408,-0.000223930831073688,0.000250196232339089,0.000428571428571429,0.000798119922481104,0.620532397633579
